smiles,TPSA,ROTB,AROM
CC(C)(O)c1ccccc1CC[C@@H](SCC1(CC(=O)[O-])CC1)c1cccc(/C=C/c2ccc3ccc(Cl)cc3n2)c1,73.25,12,4
CCCCCOC(=O)Nc1nc(=O)n([C@@H]2O[C@H](C)[C@@H](O)[C@H]2O)cc1F,122.91000000000001,6,1
C[C@]12CC[C@H]3[C@@H](CC[C@H]4NC(=O)C=C[C@]34C)[C@@H]1CC[C@@H]2C(=O)Nc1cc(C(F)(F)F)ccc1C(F)(F)F,58.2,2,1
Cc1c(C(=O)NN2CCCCC2)nn(-c2ccc(Cl)cc2Cl)c1-c1ccc(Cl)cc1,50.160000000000004,4,3
C[C@]12CC[C@@H]3c4ccc(OC(=O)N(CCCl)CCCl)cc4CC[C@H]3[C@@H]1CC[C@@H]2O,49.769999999999996,5,1
NC[C@H]1CC[C@H](C(=O)Oc2ccc(CCC(=O)O)cc2)CC1,89.62000000000002,6,1
NC(CS)C(=O)O,63.32000000000001,2,0
N[C@H](Cc1c[nH]c2ccccc12)C(=O)O,79.11,3,2
CCOP(=S)(OCC)Oc1cc(C)nc(N(CC)CC)n1,56.71,9,1
CC(C)(C)NC(N)=O,55.12,0,0
CCCCCCCCCCCC[N+](C)(C)C,0.0,11,0
CC(C)c1ccc(O)cc1,20.23,1,1
Cc1cccc(N)c1N,52.04,0,1
O=C([O-])COc1ccc(Cl)cc1Cl,49.36,3,1
CCCCCCCCCCCCCC[N+](C)(C)C,0.0,13,0
CC(C)(N=C=O)c1cccc(C(C)(C)N=C=O)c1,58.86,4,1
CCO[Si](CCCNC(N)=O)(OCC)OCC,82.81,10,0
COC(=O)c1sccc1S(N)(=O)=O,86.46000000000001,2,1
NC(=O)CN1CCCC1=O,63.400000000000006,2,0
O=C(c1ccccc1)c1ccc(O)c(O)c1O,77.76,2,2
CCCCCOC(=O)CCCCC,26.3,8,0
Oc1cccc(O)c1,40.46,0,1
CCCCCCOC(=O)CC,26.3,6,0
CC/C=C\CCOC(=O)C(C)C,26.3,5,0
CCCCCC(=O)OCCc1ccccc1,26.3,7,1
CC/C=C\CCCCCO,20.23,6,0
CCCCCc1cccc(=O)o1,30.21,4,1
O=C([O-])c1ccccc1-c1c2cc(I)c(=O)c(I)c-2oc2c(I)c([O-])c(I)cc12,93.4,2,2
Cc1cc(C)c(/N=N/c2c(O)c(S(=O)(=O)[O-])cc3cc(S(=O)(=O)[O-])ccc23)cc1C,159.35,4,3
COC(=O)[C@H]1[C@H]2C[C@@H]3c4[nH]c5cc(OC)ccc5c4CCN3C[C@H]2C[C@@H](OC(=O)c2cc(OC)c(OC)c(OC)c2)[C@@H]1OC,117.78000000000003,8,3
COc1ccc2cc3[n+](cc2c1OC)CCc1cc2c(cc1-3)OCO2,40.8,2,3
CCN(CC)c1cc2[o+]c3cc(N(CC)CC)c(C)cc3c(-c3ccc(S(=O)(=O)[O-])cc3S(=O)(=O)[O-])c2cc1C,132.18,9,4
CC[N+](C)(CC)CC,0.0,3,0
O=C(NS(=O)(=O)/C=C/c1cccs1)c1ccc(F)cc1Br,63.24,4,2
CN1C(=O)N(c2ccccc2Br)Cc2cnc(Nc3ccc4c(c3)OCC(CO)O4)nc21,100.05000000000001,4,3
O=C([N-]S(=O)(=O)/C=C/c1ccccc1)c1ccc(F)cc1Cl,65.31,4,2
CCN(CC)C(=O)c1cc(S(=O)(=O)Cc2ccccc2)c(N2CCC(c3ccccc3)CC2)cc1N(CC)CCN(C)C,64.17,13,3
CS(=O)(=O)c1ccc([C@@H](C[C@H]2CCC(=O)C2)C(=O)Nc2cnccn2)cc1Cl,106.09,6,2
CCCC[C@H]1CN(CC2CCOCC2)C(=O)OC12CCN(C1(C)CCN(C(=O)c3c(C)ncnc3C)CC1)CC2,88.10000000000001,7,1
O=C1C(Cl)C(CCl)CN1c1cccc(C(F)(F)F)c1,20.310000000000002,2,1
CN(C)[C@@H]1C(O)=C(C(N)=O)C(=O)[C@@]2(O)C(O)=C3C(=O)c4c(O)cccc4[C@@](C)(O)[C@H]3[C@H](O)[C@@H]12,201.84999999999997,2,1
Nc1ccc(Oc2ccc(N)cc2)cc1,61.269999999999996,2,2
CCOC(=O)COC(=O)c1cc(Oc2ccc(C(F)(F)F)cc2Cl)ccc1[N+](=O)[O-],104.97,7,2
C=CCOc1ccccc1OCC(O)CNC(C)C,50.72,9,1
O=C(O)CF,37.3,1,0
CCCN1C[C@H](CSC)C[C@@H]2c3cccc4[nH]cc(c34)C[C@H]21,19.03,4,2
CN1C(C(=O)Nc2ccccn2)C(=O)c2sc(Cl)cc2S1(=O)=O,96.44,2,2
O=C1CCCCCCCCCCCCCCO1,26.3,0,0
COc1ccc(C2NC(=S)N3C(c4ccc(OC)c(OC)c4)NC(=S)N23)cc1OC,67.46000000000001,6,2
C[N+](C)(CCCCCC[N+](C)(C)C1c2ccccc2-c2ccccc21)C1c2ccccc2-c2ccccc21,0.0,9,4
c1ccc(CNCc2ccccc2)cc1,12.03,4,2
COc1cc2[nH]c(C)c(CCN3CCN(c4ccccc4)CC3)c2cc1OC,40.730000000000004,6,3
C/N=C(\NC)NCc1ccccc1.C/N=C(\NC)NCc1ccccc1,72.84,4,2
OCCNCc1ccccc1,32.26,4,1
O=C(Nc1ccc(S(=O)(=O)N2CCOCC2)cc1)c1cc(Cl)ccc1NS(=O)(=O)c1ccc(Cl)s1,121.88,7,3
CN[C@@]1(c2ccccc2Cl)CCCCC1=O,29.1,2,1
ClCCN(CCCl)CCCl,3.24,6,0
COC(=O)Cc1ccccc1,26.3,2,1
CCCCCC[n+]1ccccc1,3.88,5,1
CO/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)O)=C(CSc3nnnn3C)CS[C@H]12)c1csc(N)n1.CO/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)O)=C(CSc3nnnn3C)CS[C@H]12)c1csc(N)n1,381.61999999999995,16,4
CC[N+]1(C)CCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,82.38,3,0
CC[N+]1(C)CCCC1,0.0,1,0
CCCC[N+]1(C)CCCC1,0.0,3,0
CCCC[N+]1(C)CCCC1.N#CN=C=[N-],58.45,3,0
C/C(=C(\CCOC(=O)C(C)C)SS/C(CCOC(=O)C(C)C)=C(/C)N(C=O)Cc1cnc(C)nc1N)N(C=O)Cc1cnc(C)nc1N,196.81999999999996,19,2
CCC[N+]1(C)CCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,82.38,4,0
CCCCCCCCn1cc[n+](C)c1.F[B-](F)(F)F,8.809999999999999,7,1
O=S(=O)(O)c1cc(I)c(O)c2ncccc12,87.49000000000001,1,2
CCCCCCCCCCCCCC/C(O)=N\C(CO)CCCCCCCCCCCCCC,52.82000000000001,28,0
CO[C@@]1(NC(=O)C2SC(=C(C(N)=O)C(=O)O)S2)C(=O)N2C(C(=O)O)=C(CSc3nnnn3C)CS[C@@H]21,219.92999999999995,9,1
CO[C@@]1(NC(=O)Cc2cccs2)C(=O)N2C(C(=O)O)=C(COC(N)=O)CS[C@@H]21,148.26000000000002,7,1
CN1CCC(=C2c3ccccc3CCc3sccc32)CC1,3.24,0,2
CO[C@H](C(=O)[C@@H](O)[C@@H](C)O)C1Cc2cc3cc(O[C@H]4C[C@@H](O[C@H]5C[C@@H](O)[C@H](O)[C@@H](C)O5)[C@@H](O)[C@@H](C)O4)c(C)c(O)c3c(O)c2C(=O)[C@H]1O[C@H]1C[C@@H](O[C@H]2C[C@@H](O[C@H]3C[C@](C)(O)[C@H](O)[C@@H](C)O3)[C@H](O)[C@@H](C)O2)[C@H](O)[C@@H](C)O1,358.20000000000005,15,2
C[n+]1ccccc1/C=N/O,36.47,1,1
CCCN[C@H]1CCc2nc(N)sc2C1,50.94,3,1
CC(C(=O)O)c1ccc2c(c1)Cc1cccnc1O2,59.42,2,2
O=C(Cl)CCl,17.07,1,0
CC(=O)Nc1nnc(S(N)(=O)=O)s1,115.03999999999999,2,1
CC(=O)NO,49.33,0,0
CC(=O)CC(c1ccc([N+](=O)[O-])cc1)c1c(O)c2ccccc2oc1=O,110.65,5,3
COc1ccc2c(c1)c(CC(=O)OCC(=O)O)c(C)n2C(=O)c1ccc(Cl)cc1,94.82999999999998,6,3
CC(=O)Nc1ccccc1,29.1,1,1
CC1=C2N=C(C=C3N=C(C(C)=C4[C@@H](CCC(N)=O)[C@](C)(CC(N)=O)[C@](C)([C@@H]5N=C1[C@](C)(CCC(=O)NC[C@@H](C)OP(=O)([O-])O[C@@H]1[C@@H](CO)O[C@H](n6cnc7cc(C)c(C)cc76)[C@@H]1O)[C@H]5CC(N)=O)N4[Co+]C#N)[C@@](C)(CC(N)=O)[C@@H]3CCC(N)=O)C(C)(C)[C@@H]2CCC(N)=O,477.8499999999999,27,2
CCNc1cc(O)ccc1C,32.26,2,1
CC(C)C(C(=O)OC(C#N)c1cccc(Oc2ccccc2)c1)c1ccc(Cl)cc1,59.32000000000001,7,3
COP(=S)(OC)Oc1ccc(SC)c(C)c1,27.69,5,1
[Fe+3],0.0,0,0
CC(C)(C)NC(=O)[C@H]1CC[C@H]2[C@@H]3CC[C@H]4NC(=O)C=C[C@]4(C)[C@H]3CC[C@]12C,58.2,1,0
CN(C)C(=S)[S-].CN(C)C(=S)[S-].CN(C)C(=S)[S-].[Fe+3],9.72,0,0
OC(Cn1cncn1)(Cn1cncn1)c1ccc(F)cc1F,81.64999999999999,5,3
O=C(NCC1CCCCN1)c1cc(OCC(F)(F)F)ccc1OCC(F)(F)F,59.59,7,1
O=C(Nc1ccc2c(c1)Cc1ccccc1-2)C(F)(F)F,29.1,1,2
CN(C)C(=O)Nc1cccc(C(F)(F)F)c1,32.34,1,1
CS/C(C)=N/OC(=O)N(C)SN(C)C(=O)O/N=C(\C)SC,83.8,4,0
CCCCOCCOC(=O)COc1nc(Cl)c(Cl)cc1Cl,57.650000000000006,9,1
Cc1c(F)c(F)c(COC(=O)C2C(/C=C(\Cl)C(F)(F)F)C2(C)C)c(F)c1F,26.3,4,1
C#CCC1=C(C)[C@H](OC(=O)[C@H]2[C@H](C=C(C)C)C2(C)C)CC1=O,43.370000000000005,4,0
CC(C)(C)c1ccc(CSc2cnn(C(C)(C)C)c(=O)c2Cl)cc1,34.89,3,2
CCCCOC(=O)c1ccccc1C(=O)OCC(CC)CCCC,52.60000000000001,11,1
Cc1c(Cl)cccc1Nc1ccccc1C(=O)O,49.33,3,2
CCCCCCCCCCOC(=O)c1ccccc1C(=O)OCCCCCCCCCC,52.60000000000001,20,1
O=C1NC(=O)C2CC=CCC12,46.17,0,0
C[C@H]1c2cccc(O)c2C(=O)C2=C(O)[C@]3(O)C(=O)C(C(N)=O)=C(O)[C@@H](N(C)C)[C@@H]3[C@@H](O)[C@@H]21,181.62,2,1
O=C1OC(=O)C2CC=CCC12,43.370000000000005,0,0
O=C1NC(=O)c2ccccc21,46.17,0,1
O=C1OC(=O)C2CCCCC12,43.370000000000005,0,0
C#CCN1CC(=O)N(COC(=O)[C@@H]2[C@@H](C=C(C)C)C2(C)C)C1=O,66.92,5,0
C=CCOC(Cn1ccnc1)c1ccc(Cl)cc1Cl,27.05,6,2
COCc1cnc(C2=NC(C)(C(C)C)C(=O)N2)c(C(=O)O)c1,100.88000000000001,5,1
CC(C)C1(C)N=C(c2ncccc2C(=O)O)NC1=O,91.65,3,1
CCBr,0.0,0,0
ClC(Cl)Br,0.0,0,0
O=[N+]([O-])c1cc(N(CCO)CCO)ccc1NCCO,119.10000000000001,9,1
O=C1/C(=C2\Nc3ccc(S(=O)(=O)[O-])cc3C2=O)Nc2ccc(S(=O)(=O)[O-])cc21,172.6,2,2
CC(C)C[C@H]1C(=O)N2CCC[C@H]2[C@]2(O)O[C@](NC(=O)[C@@H]3C=C4c5cccc6[nH]c(Br)c(c56)C[C@H]4N(C)C3)(C(C)C)C(=O)N12,118.21,5,2
OB(O)O,60.69,0,0
C[C@@H](O)[C@H]1C(=O)N2C(C(=O)O)=C(SCCNC=N)C[C@H]12,113.72,7,0
Nc1ccc(S(=O)(=O)Nc2cnc3ccccc3n2)cc1,97.97,3,3
O[C@H]1[C@H](O)[C@@H](O)[C@H](O)[C@@H](O)[C@H]1O,121.38000000000001,0,0
O=C(O)[C@H](O)[C@@H](O)C(=O)O,115.06000000000002,3,0
CC1(C)C(/C=C\C=C/C=C\C=C2\N(CCCCS(=O)(=O)[O-])c3ccc4ccccc4c3C2(C)C)=[N+](CCCCS(=O)(=O)[O-])c2ccc3ccccc3c21,120.65,14,4
CNC(=O)c1c(I)c(NC(=O)CCCCC(=O)Nc2c(I)c(C(=O)O)c(I)c(C(=O)NC)c2I)c(I)c(C(=O)O)c1I,191.0,11,2
CC(=O)N(CC(C)C(=O)O)c1c(I)cc(I)c(N)c1I,83.63,4,1
COc1cc([C@@H]2c3cc4c(cc3C(O[C@@H]3O[C@@H]5COC(c6cccs6)O[C@H]5[C@H](O)[C@H]3O)C3COC(=O)[C@@H]32)OCO4)cc(OC)c1O,160.83,6,3
CCCC[N+]1(C)CCCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,82.38,5,0
COCC(O)CO,49.69,3,0
O=C(Nc1ccc([N+](=O)[O-])cc1)Nc1ccc([N+](=O)[O-])cc1,127.41,4,2
CN1C(=O)C[C@@H](C(=O)N[C@@H](Cc2c[nH]cn2)C(=O)N2CCC[C@H]2C(N)=O)NC1=O,170.58999999999997,6,1
CC(=O)Nc1cc(S(=O)(=O)[O-])cc2cc(S(=O)(=O)[O-])c(N=Nc3ccccc3)c(O)c12,188.45000000000002,5,3
C[C@@H]1O[C@@H](O[C@H]2C[C@@H](O)[C@]3(CO)[C@H]4[C@H](O)C[C@]5(C)[C@@H](C6=CC(=O)OC6)CC[C@]5(O)[C@@H]4CC[C@]3(O)C2)[C@H](O)[C@H](O)[C@H]1O,206.59999999999997,4,0
CC(C)OC(=O)CCCCC(=O)OC(C)C,52.60000000000001,7,0
O=C(O)CC(O)C(=O)O,94.83,3,0
C=C(C)C(=O)OCCC[Si](Cl)(Cl)Cl,26.3,5,0
CCOP(=O)(SC(C)CC)N1CCSC1=O,46.61,6,0
COC(=O)c1ccccc1S(=O)(=O)NC(=O)Nc1nc(C)cc(C)n1,127.35,4,2
Cn1c(=O)c2[nH]c(Br)nc2n(C)c1=O,72.68,0,2
COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)C[C@@](O)(C(=O)CO)C[C@@H]3O[C@H]1C[C@H](N)[C@H](O)[C@H](C)O1,206.07,5,2
CC(C=O)Cc1ccc(C(C)C)cc1,17.07,4,1
O=C(CCl)Nc1ccccc1,29.1,2,1
COc1ccc(OC)c(Cl)c1,18.46,2,1
CCCCC(CC)(CO)CO,40.46,6,0
Cc1cc(O)c(Cl)cc1C,20.23,0,1
NC(=O)c1ccc([N+](=O)[O-])cc1Cl,86.23,2,1
CC1=CCC2C(C1)C2(C)C,0.0,0,0
O=C1CC2CC1C1CCCC21,17.07,0,0
Nc1cccnc1,38.91,0,1
CC(C)OCCO,29.46,3,0
CCc1nccnc1C,25.78,1,1
CC(C)c1ccc2ncccc2c1,12.89,1,2
Cc1cccc(C(C)(C)C)c1O,20.23,0,1
CN(C)CCCN(C)C,6.48,4,0
Cc1[nH]cnc1-c1ccc(Cl)cc1,28.68,1,2
O=C(OCCN1CCOCC1)c1cccnc1Nc1cccc(C(F)(F)F)c1,63.69,6,2
O=[N+]([O-])c1cncn1CCN1CCOCC1,73.43,4,1
Cn1c(=O)c2c(ncn2CC(=O)O)n(C)c1=O,99.12,2,2
CCOC(=O)C(=O)CCc1ccccc1,43.370000000000005,5,1
CCOC(=O)C(=O)c1csc(NC=O)n1,85.36,5,1
CO/N=C(\C(=O)O)c1csc(NC(=O)CCl)n1,100.88000000000001,5,1
CCN1CCCC1CNC(=O)C(O)(c1ccccc1)c1ccccc1,52.57000000000001,6,2
CCN(CC)CC(=O)Oc1ccc(NC(C)=O)cc1,58.64,6,1
CC(C)CCO,20.23,2,0
C=C(C)C(=O)OCC(C)C,26.3,3,0
C=C(C)C(=O)OCCCCCCCC(C)C,26.3,9,0
CC(C)CCCCCCCOP(=O)(Oc1ccccc1)Oc1ccccc1,44.760000000000005,13,2
O=C=NC1CCCCC1,29.43,1,0
COS(=O)(=O)[O-].C[N+]1(C)CCC(=C(c2ccccc2)c2ccccc2)CC1,66.43,3,2
CC(=O)c1cccc([N+](=O)[O-])c1,60.209999999999994,2,1
CC(=O)c1ccccc1[N+](=O)[O-],60.209999999999994,2,1
CC(=O)c1ccc([N+](=O)[O-])cc1,60.209999999999994,2,1
Nc1cccc([N+](=O)[O-])c1,69.16,1,1
Nc1ccccc1[N+](=O)[O-],69.16,1,1
CC(C)(C)NCC(O)CSc1nc(-c2ccc(C(N)=O)s2)cs1,88.24000000000001,7,2
Cc1cc(O)c2c(c1)O[C@@]1(C)CC[C@H]3C(C)(C)CCCC34CO[C@@H]2[C@H]41,38.69,0,1
COc1nc(N)nc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@@H]1O,148.76999999999998,3,2
COc1ccc2c(=O)c(C)c(-c3ccccc3)oc2c1CN(C)C,42.68,4,3
CC(=O)CCl,17.07,1,0
CCCOC(C(=O)OC1CCN(C)CC1)(c1ccccc1)c1ccccc1,38.77,7,2
COC(=O)[C@H]1[C@H]2C[C@@H]3c4[nH]c5cc(OC)ccc5c4CCN3C[C@H]2C[C@H](OC)[C@@H]1OC,73.02000000000001,4,2
CC(CN1c2ccccc2Sc2cccnc21)N(C)C,19.370000000000005,3,2
COc1ccc2c(c1)OC(C)(C)[C@@H](c1ccccc1)[C@@H]2c1ccc(OCCN2CCCC2)cc1,30.93,7,3
C=C(C)c1ccccc1,0.0,1,1
O=C(Cl)c1c(Cl)cccc1Cl,17.07,1,1
CCCCCCCCCCCCN1CCOCC1,12.47,11,0
C1CN(CCOCCN2CCOCC2)CCO1,34.17,6,0
COc1ccc(C=O)cc1OC,35.53,3,1
CCCCCCC(=O)OCC,26.3,6,0
CCCC(=O)OCC,26.3,3,0
CCOC(=O)CC,26.3,2,0
Sc1nnc(S)s1,25.78,0,1
C=CC(=O)NC(C)(C)C,29.1,1,0
[Cu+2],0.0,0,0
COc1ccc(Nc2ccc(OC)cc2)cc1,30.49,4,2
CCOP(=S)(OCC)O/N=C(\C#N)c1ccccc1,63.839999999999996,7,1
COC(=O)CCCCC(=O)OC,52.60000000000001,5,0
COCCOC(=O)c1ccccc1C(=O)OCCOC,71.06,8,1
COc1cc(CCN)c(OC)cc1Br,44.480000000000004,4,1
COc1cc(C[C@@H](C)N)c(OC)cc1Br,44.480000000000004,4,1
Cc1nc2ccccc2c(=O)n1-c1ccccc1Cl,34.89,1,3
C=CCC1([C@@H](C)CCC)C(=O)NC(=O)NC1=O,75.27000000000001,5,0
CC[C@H]1C[C@@H]2C[C@H]3c4[nH]c5ccc(OC)cc5c4CCN(C2)[C@@H]13,28.259999999999998,2,2
CCC(N)Cc1c[nH]c2ccccc12,41.81,3,2
COc1cc(CCN)cc(OC)c1OC,53.71000000000001,5,1
CCCSc1cc(OC)c(CCN)cc1OC,44.480000000000004,7,1
COc1cc(C[C@H](C)N)c(OC)cc1Br,44.480000000000004,4,1
COc1cc(CC(C)C)cc(OC)c1OC,27.69,5,1
CCCN(CCC)c1c([N+](=O)[O-])cc(C(F)(F)F)cc1[N+](=O)[O-],89.52,7,1
CC1=C(C)C(=O)C(C(CCCCCC(=O)O)c2ccccc2)=C(C)C1=O,71.44,8,1
CN1C(=O)OC(C)(C)C1=O,46.61,0,0
Cc1ccc(OP(=O)(Oc2ccc(C)cc2)Oc2ccc(C)cc2)cc1,44.760000000000005,6,3
ClCC(Cl)CCl,0.0,2,0
OCCOCCOCCO,58.92,7,0
OCCN(CCO)CCO,63.93000000000001,6,0
CC(C)NCC(O)c1ccc(O)c(O)c1,72.72,4,1
Cc1cc(C)c(N)cc1C,26.02,0,1
CC1(C)CCC(Cc2ccc(Cl)cc2)C1(O)Cn1cncn1,50.94,4,2
N#CN,49.81,0,0
O=c1[nH]sc2ccccc12,32.86,0,2
CN1C(C(=O)Nc2ccccn2)=C(O)c2ccccc2S1(=O)=O,99.6,2,2
CC(=O)Nc1ccccc1C,29.1,1,1
CC(=O)Nc1cccc(C)c1,29.1,1,1
CCCCCCCC/C=C/CCCCCCCC(=O)OCCOCC(OCCO)C1OC(OCCO)CC1OCCO,133.14000000000001,30,0
Brc1cc(-c2ccc(Br)c(Br)c2Br)cc(Br)c1Br,0.0,1,2
CC(=O)Nc1ccc(OCC(O)CNC(C)C)cc1,70.59,7,1
COc1ccc(-c2ccccc2)cc1NNC(=O)OC(C)C,59.59,5,2
C=CCCCCCCC=C,0.0,7,0
CCCC[Sn](CCCC)(CCCC)CCCC,0.0,12,0
CC(C)(O)C(=O)Nc1ccc([N+](=O)[O-])c(C(F)(F)F)c1,92.47,3,1
CC1=C2[C@H](/C=C(\C)C(=O)O)CC[C@@H](C)[C@H]2[C@H](O)C1,57.53,2,0
Cl[In](Cl)Cl,0.0,0,0
CCCCOC(=O)CO,46.53,4,0
CCCC(=O)[O-],40.129999999999995,2,0
CN(C1CCCCC1)C1CCCCC1,3.24,2,0
Cc1ccnc(N)c1,38.91,0,1
CN(C)C(C)(C)CO,23.47,2,0
CC(=O)CC(=O)Nc1ccc(S(=O)(=O)[O-])cc1,103.37,4,1
[As]#[In],0.0,0,0
CC1(C)CC(N=C=O)CC(C)(CN=C=O)C1,58.86,3,0
CN(C)CCCO[C@H]1[C@@H](C(O)CO)O[C@@H]2OC(C)(C)O[C@H]12,80.62000000000002,7,0
CCN(CC)CCOC(=O)C(c1ccccc1)c1ccccc1,29.54,8,2
COS(=O)(=O)[O-],66.43,1,0
CN(Cc1cc(Br)cc(Br)c1N)C1CCCCC1,29.259999999999998,3,1
CCCCC(CC)COC(=O)/C=C/c1ccc(OC)cc1,35.53,9,1
COCCOC(=O)CC#N,59.32,4,0
CCCC(=O)OC(C)(C)Cc1ccccc1,26.3,5,1
COC(C)=O,26.3,0,0
ClC1=C(Cl)C2(Cl)C3C(Cl)C(Cl)CC3C1(Cl)C2(Cl)Cl,0.0,0,0
N#CCCN(CCO)CCO,67.49000000000001,6,0
CN1CCN(C(c2ccccc2)c2ccc(Cl)cc2)CC1,6.48,3,2
OCC1CC=CCC1,20.23,1,0
COC(=O)C1=C(C)NC(C)=C(C(=O)O[C@H]2CCN(Cc3ccccc3)C2)[C@H]1c1cccc([N+](=O)[O-])c1,111.00999999999999,7,2
C[N+]1(CCF)[C@H]2CC[C@@H]1C[C@H](OC(=O)C(O)(c1ccccc1)c1ccccc1)C2,46.53,6,2
COC[C@H](c1ccc(C(F)(F)F)cc1)N1CCN(C2(C)CCN(C(=O)c3c(C)ncnc3C)CC2)C[C@H]1C,61.800000000000004,6,2
C[C@@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@@]1(O)C(=O)CO,94.83,2,0
Cc1c(-c2ccc(O)cc2)n(Cc2ccc(OCCN3CCCCCC3)cc2)c2ccc(O)cc12,57.86,7,4
COC(=O)[C@H]1[C@H]2C[C@@H]3c4[nH]c5ccccc5c4CCN3C[C@H]2C[C@@H](OC(=O)c2cc(OC)c(OC)c(OC)c2)[C@@H]1OC,108.55000000000001,7,3
CC(=O)O[C@H]1CC[C@@]2(C)C(=CC[C@H]3[C@@H]4CCC(=O)[C@@]4(C)CC[C@@H]32)C1,43.370000000000005,1,0
CC1(C)[C@@H](C=C(Br)Br)[C@H]1C(=O)O[C@H](C#N)c1cccc(Oc2ccccc2)c1,59.32000000000001,6,2
N#CCCCC(C#N)CCC#N,71.37,5,0
CC1=CC=C(C(C)C)CC1,0.0,1,0
COc1nc(C)nc(N)n1,73.92,1,1
CC(C)c1cc(C(C)C)cc(C(C)C)c1,0.0,3,1
NCC1CCCC(CN)C1,52.04,2,0
O=C(Nc1ccccc1)Nc1ccnc(Cl)c1,54.02,2,2
CC(O)CC(C)O,40.46,2,0
c1ccc(OCCOc2ccccc2)cc1,18.46,5,2
Cc1ccc(S(=O)(=O)O)cc1,54.370000000000005,1,1
CN(C)C(=O)CCSC(SCCC(=O)[O-])c1cccc(/C=C/c2ccc3ccc(Cl)cc3n2)c1,73.33,11,3
CCCNC(C)C(=O)Nc1ccccc1C,41.13,5,1
FCOC(C(F)(F)F)C(F)(F)F,9.23,2,0
COS(=O)(=O)[O-].C[N+]1(C)CCCCC1COC(=O)C(O)(c1ccccc1)c1ccccc1,112.96000000000002,6,2
FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,0.0,2,0
O=C1c2cccc3c2[C@H](CCC3)CN1[C@@H]1CN2CCC1CC2,23.550000000000004,1,1
C=CCNC1=C2C[C@@H](C)C[C@H](OC)[C@H](O)[C@@H](C)C=C(C)[C@H](OC(N)=O)[C@@H](OC)C=CC=C(C)C(=O)NC(=CC1=O)C2=O,166.28,6,0
CN1CCC[C@@H]1c1cccnc1,16.130000000000003,1,1
Clc1ccc(C(Cn2ccnc2)OCc2ccsc2Cl)c(Cl)c1,27.05,6,3
c1ccc2c(c1)ccc1ccccc12,0.0,0,3
CCCC1CCCCN1,12.03,2,0
CCOP(=S)(OCC)SCn1c(=O)oc2cc(Cl)ccc21,53.6,7,2
CCCCC/C=C\C/C=C\CCCCCCCC(=O)OCC,26.3,15,0
COC(=O)c1nc(Cl)c(Cl)nc1N,78.1,1,1
CC(=O)OCC[N+](C)(C)C,26.3,3,0
CC1=C2[C@H](/C=C(\C)C(=O)O)CC[C@@H](C)[C@H]2CC1,37.3,2,0
O=C([O-])CCCc1ccccc1,40.129999999999995,4,1
C=C[Si](OC(C)=O)(OC(C)=O)OC(C)=O,78.9,4,0
C#C[C@]1(O)C=C[C@H]2[C@@H]3CCC4=CC(=O)CC[C@@H]4[C@H]3CC[C@@]21CC,37.3,1,0
CC(=C\c1ccccc1)/C=C1/SC(=S)N(CC(=O)O)C1=O,57.61000000000001,4,1
CC(C)(C)c1ccc(C(=O)CCCN2CCC(OC(c3ccccc3)c3ccccc3)CC2)cc1,29.540000000000003,9,3
COc1cccc(N(C)C(=S)Oc2ccc3c(c2)CCCC3)n1,34.59,3,2
CC(CCc1ccc(O)cc1)NCC(O)c1ccc(O)cc1,72.72,7,2
O=C([O-])c1ccc(NC(=O)[C@H](Cc2ccc(O)cc2)NC(=O)c2ccccc2)cc1,118.56,7,3
CCOC(=O)OC(C)OC1=C(C(=O)Nc2ccccn2)N(C)S(=O)(=O)c2ccccc21,124.13,6,2
COc1cc(C(=O)N2CCCCCCC2)cc(OC)c1OC,48.0,4,1
CO[C@H]1C[C@H](O[C@H]2[C@H](C)O[C@@H](O[C@@H]3C(C)=CC[C@@H]4C[C@@H](C[C@]5(C=C[C@H](C)[C@@H](C6CCCCC6)O5)O4)OC(=O)[C@@H]4C=C(C)[C@@H](O)[C@H]5OCC(=CC=C[C@@H]3C)[C@@]45O)C[C@@H]2OC)O[C@@H](C)[C@@H]1O,170.05999999999997,7,0
CN1C(=O)N(C)C(O)C1O,64.01,0,0
CC(C)c1ccc(S(=O)(=O)O)cc1,54.370000000000005,2,1
CC(C)(c1ccc(OCC2CO2)cc1)c1ccc(OCC2CO2)cc1,43.519999999999996,8,2
c1ccc(SCCSc2ccccc2)cc1,0.0,5,2
COCCOCCOC,27.69,6,0
CCCCNC(=O)OCC#CI,38.33,4,0
O=C(O)C1=NN(c2ccc(S(=O)(=O)O)cc2)C(=O)C1,124.34,3,1
NC(=O)NNC(N)=O,110.24000000000001,0,0
